,period_open,period_close,transactions,positions,gross_leverage,starting_exposure,net_leverage,returns,ending_exposure,starting_value,ending_value,starting_cash,ending_cash,portfolio_value,longs_count,shorts_count,long_value,short_value,long_exposure,pnl,short_exposure,capital_used,orders,BTC,algorithm_period_return,alpha,beta,sharpe,sortino,max_drawdown,max_leverage,excess_return,treasury_period_return,trading_days,period_label,algo_volatility,benchmark_period_return,benchmark_volatility
2022-08-11 20:00:00+00:00,2022-08-11 13:31:00+00:00,2022-08-11 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 168.49}]",0.14987455111353307,16924.0,0.14987455111353307,-0.0006666922261651109,16849.0,16924.0,16849.0,95571.68699999999,95571.68699999999,112420.68699999999,1,0,16849.0,0.0,16849.0,-75.0,0.0,0.0,[],168.49,0.1242068699999983,,,0.8496582336535837,1.2261224615800144,-0.04566122271507943,0.15997688443448646,0.0,0.0,1149,2022-08,0.03077975896781348,0.0,0.0
2022-08-12 20:00:00+00:00,2022-08-12 13:31:00+00:00,2022-08-12 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 172.1}]",0.15259569578880303,16849.0,0.15259569578880303,0.003211152765860703,17210.0,16849.0,17210.0,95571.68699999999,95571.68699999999,112781.68699999999,1,0,17210.0,0.0,17210.0,361.0,0.0,0.0,[],172.1,0.12781686999999842,,,0.8711870407959892,1.2585940361000283,-0.04566122271507943,0.15997688443448646,0.0,0.0,1150,2022-08,0.03080072885937948,0.0,0.0
2022-08-15 20:00:00+00:00,2022-08-15 13:31:00+00:00,2022-08-15 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 173.19}]",0.1534138949832062,17210.0,0.1534138949832062,0.0009664689622881362,17319.0,17210.0,17319.0,95571.68699999999,95571.68699999999,112890.68699999999,1,0,17319.0,0.0,17319.0,109.0,0.0,0.0,[],173.19,0.12890686999999845,,,0.8776067980957217,1.2679763980632839,-0.04566122271507943,0.15997688443448646,0.0,0.0,1151,2022-08,0.030789963923863874,0.0,0.0
2022-08-16 20:00:00+00:00,2022-08-16 13:31:00+00:00,2022-08-16 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 173.03}]",0.15329389130443394,17319.0,0.15329389130443394,-0.00014173002596740147,17303.0,17319.0,17303.0,95571.68699999999,95571.68699999999,112874.68699999999,1,0,17303.0,0.0,17303.0,-16.0,0.0,0.0,[],173.03,0.12874686999999851,,,0.876212498629304,1.2659643510297725,-0.04566122271507943,0.15997688443448646,0.0,0.0,1152,2022-08,0.030776805973941557,0.0,0.0
2022-08-17 20:00:00+00:00,2022-08-17 13:31:00+00:00,2022-08-17 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 174.55}]",0.15443255449927504,17303.0,0.15443255449927504,0.001346626104044013,17455.0,17303.0,17455.0,95571.68699999999,95571.68699999999,113026.68699999999,1,0,17455.0,0.0,17455.0,152.0,0.0,0.0,[],174.55,0.13026686999999848,,,0.8852428801478671,1.2792380173666626,-0.04566122271507943,0.15997688443448646,0.0,0.0,1153,2022-08,0.03076890317604812,0.0,0.0
2022-08-18 20:00:00+00:00,2022-08-18 13:31:00+00:00,2022-08-18 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 174.15}]",0.15413320332155594,17455.0,0.15413320332155594,-0.00035389872128155364,17415.0,17455.0,17415.0,95571.68699999999,95571.68699999999,112986.68699999999,1,0,17415.0,0.0,17415.0,-40.0,0.0,0.0,[],174.15,0.12986686999999852,,,0.8823250839122435,1.275014037895481,-0.04566122271507943,0.15997688443448646,0.0,0.0,1154,2022-08,0.030756314998168915,0.0,0.0
2022-08-19 20:00:00+00:00,2022-08-19 13:31:00+00:00,2022-08-19 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 171.52}]",0.15215967873726488,17415.0,0.15215967873726488,-0.002327707865263706,17152.0,17415.0,17152.0,95571.68699999999,95571.68699999999,112723.68699999999,1,0,17152.0,0.0,17152.0,-263.0,0.0,0.0,[],171.52,0.12723686999999861,,,0.8648318591204357,1.2489600420399722,-0.04566122271507943,0.15997688443448646,0.0,0.0,1155,2022-08,0.030764025515037655,0.0,0.0
2022-08-22 20:00:00+00:00,2022-08-22 13:31:00+00:00,2022-08-22 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 167.57}]",0.14917827713948087,17152.0,0.14917827713948087,-0.0035041437209201165,16757.0,17152.0,16757.0,95571.68699999999,95571.68699999999,112328.68699999999,1,0,16757.0,0.0,16757.0,-395.0,0.0,0.0,[],167.57,0.1232868699999985,,,0.8383588001365844,1.208981659734466,-0.04566122271507943,0.15997688443448646,0.0,0.0,1156,2022-08,0.030796855684497006,0.0,0.0
2022-08-23 20:00:00+00:00,2022-08-23 13:31:00+00:00,2022-08-23 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 167.23}]",0.14892066977309446,16757.0,0.14892066977309446,-0.00030268314273096397,16723.0,16757.0,16723.0,95571.68699999999,95571.68699999999,112294.68699999999,1,0,16723.0,0.0,16723.0,-34.0,0.0,0.0,[],167.23,0.12294686999999849,,,0.8358393775244184,1.2053443408902198,-0.04566122271507943,0.15997688443448646,0.0,0.0,1157,2022-08,0.03078411302363928,0.0,0.0
2022-08-24 20:00:00+00:00,2022-08-24 13:31:00+00:00,2022-08-24 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 167.53}]",0.1491479784849078,16723.0,0.1491479784849078,0.00026715422431333735,16753.0,16723.0,16753.0,95571.68699999999,95571.68699999999,112324.68699999999,1,0,16753.0,0.0,16753.0,30.0,0.0,0.0,[],167.53,0.12324686999999845,,,0.8373654543293518,1.2075483895570465,-0.04566122271507943,0.15997688443448646,0.0,0.0,1158,2022-08,0.030770903054991038,0.0,0.0
2022-08-25 20:00:00+00:00,2022-08-25 13:31:00+00:00,2022-08-25 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 170.03}]",0.15103750632679974,16753.0,0.15103750632679974,0.0022256905999658017,17003.0,16753.0,17003.0,95571.68699999999,95571.68699999999,112574.68699999999,1,0,17003.0,0.0,17003.0,250.0,0.0,0.0,[],170.03,0.1257468699999984,,,0.852296574698612,1.2297165023570134,-0.04566122271507943,0.15997688443448646,0.0,0.0,1159,2022-08,0.030773547159516204,0.0,0.0
2022-08-26 20:00:00+00:00,2022-08-26 13:31:00+00:00,2022-08-26 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 163.62}]",0.14617583355402206,17003.0,0.14617583355402206,-0.005693997621330271,16362.0,17003.0,16362.0,95571.68699999999,95571.68699999999,111933.68699999999,1,0,16362.0,0.0,16362.0,-641.0,0.0,0.0,[],163.62,0.11933686999999837,,,0.8086015644846314,1.1621953396617846,-0.04566122271507943,0.15997688443448646,0.0,0.0,1160,2022-08,0.03087875107764784,0.0,0.0
2022-08-29 20:00:00+00:00,2022-08-29 13:31:00+00:00,2022-08-29 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 161.38}]",0.1444637473561268,16362.0,0.1444637473561268,-0.0020011848622479844,16138.0,16362.0,16138.0,95571.68699999999,95571.68699999999,111709.68699999999,1,0,16138.0,0.0,16138.0,-224.0,0.0,0.0,[],161.38,0.11709686999999835,,,0.7937818907934067,1.1403936496710827,-0.04566122271507943,0.15997688443448646,0.0,0.0,1161,2022-08,0.030880944611529574,0.0,0.0
2022-08-30 20:00:00+00:00,2022-08-30 13:31:00+00:00,2022-08-30 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 158.91}]",0.14256788910893564,16138.0,0.14256788910893564,-0.0022110884618269377,15891.0,16138.0,15891.0,95571.68699999999,95571.68699999999,111462.68699999999,1,0,15891.0,0.0,15891.0,-247.0,0.0,0.0,[],158.91,0.11462686999999838,,,0.7774347606979193,1.1163039064680353,-0.04566122271507943,0.15997688443448646,0.0,0.0,1162,2022-08,0.03088635517752459,0.0,0.0
2022-08-31 20:00:00+00:00,2022-08-31 13:31:00+00:00,2022-08-31 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 157.22}]",0.14126587431684243,15891.0,0.14126587431684243,-0.0015162024579579159,15722.0,15891.0,15722.0,95571.68699999999,95571.68699999999,111293.68699999999,1,0,15722.0,0.0,15722.0,-169.0,0.0,0.0,[],157.22,0.11293686999999841,,,0.7662332080690848,1.0999516821966766,-0.04566122271507943,0.15997688443448646,0.0,0.0,1163,2022-08,0.030882173891864234,0.0,0.0
2022-09-01 20:00:00+00:00,2022-09-01 13:31:00+00:00,2022-09-01 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 157.96}]",0.14183647362632215,15722.0,0.14183647362632215,0.0006649074354054818,15796.0,15722.0,15796.0,95571.68699999999,95571.68699999999,111367.68699999999,1,0,15796.0,0.0,15796.0,74.0,0.0,0.0,[],157.96,0.11367686999999838,,,0.7705389821661083,1.1061733155483864,-0.04566122271507943,0.15997688443448646,0.0,0.0,1164,2022-09,0.03087003742034318,0.0,0.0
2022-09-02 20:00:00+00:00,2022-09-02 13:31:00+00:00,2022-09-02 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 155.81}]",0.1401765483186205,15796.0,0.1401765483186205,-0.0019305420251747307,15581.0,15796.0,15581.0,95571.68699999999,95571.68699999999,111152.68699999999,1,0,15581.0,0.0,15581.0,-215.0,0.0,0.0,[],155.81,0.11152686999999828,,,0.7563230178357244,1.0853237793879091,-0.04566122271507943,0.15997688443448646,0.0,0.0,1165,2022-09,0.030871142843270773,0.0,0.0
2022-09-06 20:00:00+00:00,2022-09-06 13:31:00+00:00,2022-09-06 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 154.53}]",0.13918526066189227,15581.0,0.13918526066189227,-0.001151569102418537,15453.0,15581.0,15453.0,95571.68699999999,95571.68699999999,111024.68699999999,1,0,15453.0,0.0,15453.0,-128.0,0.0,0.0,[],154.53,0.11024686999999833,,,0.7478021395435792,1.0729519739321003,-0.04566122271507943,0.15997688443448646,0.0,0.0,1166,2022-09,0.030863311381980278,0.0,0.0
2022-09-07 20:00:00+00:00,2022-09-07 13:31:00+00:00,2022-09-07 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 155.96}]",0.1402925654106665,15453.0,0.1402925654106665,0.0012880018297192208,15596.0,15453.0,15596.0,95571.68699999999,95571.68699999999,111167.68699999999,1,0,15596.0,0.0,15596.0,143.0,0.0,0.0,[],155.96,0.11167686999999837,,,0.7563746380292692,1.0854276748532596,-0.04566122271507943,0.15997688443448646,0.0,0.0,1167,2022-09,0.030855083095620784,0.0,0.0
2022-09-08 20:00:00+00:00,2022-09-08 13:31:00+00:00,2022-09-08 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 154.46}]",0.1391309836963186,15596.0,0.1391309836963186,-0.001349312952782844,15446.0,15596.0,15446.0,95571.68699999999,95571.68699999999,111017.68699999999,1,0,15446.0,0.0,15446.0,-150.0,0.0,0.0,[],154.46,0.11017686999999832,,,0.7464359886168022,1.0709621853687024,-0.04566122271507943,0.15997688443448646,0.0,0.0,1168,2022-09,0.030849131877505733,0.0,0.0
2022-09-09 20:00:00+00:00,2022-09-09 13:31:00+00:00,2022-09-09 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 157.37}]",0.14138159764655206,15446.0,0.14138159764655206,0.0026212039528439313,15737.0,15446.0,15737.0,95571.68699999999,95571.68699999999,111308.68699999999,1,0,15737.0,0.0,15737.0,291.0,0.0,0.0,[],157.37,0.11308686999999829,,,0.7638873543608667,1.096795273483377,-0.04566122271507943,0.15997688443448646,0.0,0.0,1169,2022-09,0.030858285742531202,0.0,0.0
2022-09-12 20:00:00+00:00,2022-09-12 13:31:00+00:00,2022-09-12 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 163.43}]",0.14603087796689276,15737.0,0.14603087796689276,0.005444319004499709,16343.0,15737.0,16343.0,95571.68699999999,95571.68699999999,111914.68699999999,1,0,16343.0,0.0,16343.0,606.0,0.0,0.0,[],163.43,0.11914686999999846,,,0.7989924700238547,1.1509108361447165,-0.04566122271507943,0.15997688443448646,0.0,0.0,1170,2022-09,0.03094488435440593,0.0,0.0
2022-09-13 20:00:00+00:00,2022-09-13 13:31:00+00:00,2022-09-13 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 153.84}]",0.13864994590137594,16343.0,0.13864994590137594,-0.008569027226962622,15384.0,16343.0,15384.0,95571.68699999999,95571.68699999999,110955.68699999999,1,0,15384.0,0.0,15384.0,-959.0,0.0,0.0,[],153.84,0.10955686999999847,,,0.7328688600111926,1.0467590345833566,-0.04566122271507943,0.15997688443448646,0.0,0.0,1171,2022-09,0.031191876361065213,0.0,0.0
2022-09-14 20:00:00+00:00,2022-09-14 13:31:00+00:00,2022-09-14 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 155.31}]",0.13978959842798402,15384.0,0.13978959842798402,0.0013248532272167601,15531.0,15384.0,15531.0,95571.68699999999,95571.68699999999,111102.68699999999,1,0,15531.0,0.0,15531.0,147.0,0.0,0.0,[],155.31,0.11102686999999856,,,0.7415681016154885,1.059362204231889,-0.04566122271507943,0.15997688443448646,0.0,0.0,1172,2022-09,0.031183806494083047,0.0,0.0
2022-09-15 20:00:00+00:00,2022-09-15 13:31:00+00:00,2022-09-15 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 152.37}]",0.13750726962408644,15531.0,0.13750726962408644,-0.002646200626992834,15237.0,15531.0,15237.0,95571.68699999999,95571.68699999999,110808.68699999999,1,0,15237.0,0.0,15237.0,-294.0,0.0,0.0,[],152.37,0.10808686999999861,,,0.7224155455672968,1.031228616987455,-0.04566122271507943,0.15997688443448646,0.0,0.0,1173,2022-09,0.031196322886281602,0.0,0.0
2022-09-16 20:00:00+00:00,2022-09-16 13:31:00+00:00,2022-09-16 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 150.70000000000002}]",0.13620544307138052,15237.0,0.13620544307138052,-0.0015071020559968007,15070.000000000002,15237.0,15070.000000000002,95571.68699999999,95571.68699999999,110641.68699999999,1,0,15070.000000000002,0.0,15070.000000000002,-167.0,0.0,0.0,[],150.70000000000002,0.10641686999999855,,,0.711533664771706,1.015461758750326,-0.04566122271507943,0.15997688443448646,0.0,0.0,1174,2022-09,0.031191793993362305,0.0,0.0
2022-09-19 20:00:00+00:00,2022-09-19 13:31:00+00:00,2022-09-19 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 154.48}]",0.13914649209918958,15070.000000000002,0.13914649209918958,0.003416433807629904,15447.999999999998,15070.000000000002,15447.999999999998,95571.68699999999,95571.68699999999,111019.68699999999,1,0,15447.999999999998,0.0,15447.999999999998,378.0,0.0,0.0,[],154.48,0.11019686999999867,,,0.7338355304379711,1.0485684184424255,-0.04566122271507943,0.15997688443448646,0.0,0.0,1175,2022-09,0.031216584693611812,0.0,0.0
2022-09-20 20:00:00+00:00,2022-09-20 13:31:00+00:00,2022-09-20 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 156.9}]",0.14101889359272435,15447.999999999998,0.14101889359272435,0.0021797935712069005,15690.0,15447.999999999998,15690.0,95571.68699999999,95571.68699999999,111261.68699999999,1,0,15690.0,0.0,15690.0,242.0,0.0,0.0,[],156.9,0.11261686999999876,,,0.748134108276344,1.069512266360975,-0.04566122271507943,0.15997688443448646,0.0,0.0,1176,2022-09,0.03121827744010833,0.0,0.0
2022-09-21 20:00:00+00:00,2022-09-21 13:31:00+00:00,2022-09-21 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 153.72}]",0.138556779711134,15690.0,0.138556779711134,-0.0028581267152636425,15372.0,15690.0,15372.0,95571.68699999999,95571.68699999999,110943.68699999999,1,0,15372.0,0.0,15372.0,-318.0,0.0,0.0,[],153.72,0.1094368699999988,,,0.7275102482831345,1.0391182664689522,-0.04566122271507943,0.15997688443448646,0.0,0.0,1177,2022-09,0.031234858377219843,0.0,0.0
2022-09-22 20:00:00+00:00,2022-09-22 13:31:00+00:00,2022-09-22 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 152.74}]",0.13779516743849493,15372.0,0.13779516743849493,-0.0008833310181948217,15274.0,15372.0,15274.0,95571.68699999999,95571.68699999999,110845.68699999999,1,0,15274.0,0.0,15274.0,-98.0,0.0,0.0,[],152.74,0.10845686999999882,,,0.7210743280401414,1.0298525633396545,-0.04566122271507943,0.15997688443448646,0.0,0.0,1178,2022-09,0.031224833274308497,0.0,0.0
2022-09-23 20:00:00+00:00,2022-09-23 13:31:00+00:00,2022-09-23 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 150.43}]",0.13599459898123656,15274.0,0.13599459898123656,-0.002083978242653717,15043.0,15274.0,15043.0,95571.68699999999,95571.68699999999,110614.68699999999,1,0,15043.0,0.0,15043.0,-231.0,0.0,0.0,[],150.43,0.10614686999999878,,,0.7061315983206803,1.0080539400707003,-0.04566122271507943,0.15997688443448646,0.0,0.0,1179,2022-09,0.03122774594231971,0.0,0.0
2022-09-26 20:00:00+00:00,2022-09-26 13:31:00+00:00,2022-09-26 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 150.77}]",0.13626008955714045,15043.0,0.13626008955714045,0.000307373287599777,15077.000000000002,15043.0,15077.000000000002,95571.68699999999,95571.68699999999,110648.68699999999,1,0,15077.000000000002,0.0,15077.000000000002,34.0,0.0,0.0,[],150.77,0.10648686999999879,,,0.7079317766694775,1.0106288155736582,-0.04566122271507943,0.15997688443448646,0.0,0.0,1180,2022-09,0.031214665186028293,0.0,0.0
2022-09-27 20:00:00+00:00,2022-09-27 13:31:00+00:00,2022-09-27 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 151.76}]",0.13703220727309637,15077.000000000002,0.13703220727309637,0.0008947236762060218,15176.0,15077.000000000002,15176.0,95571.68699999999,95571.68699999999,110747.68699999999,1,0,15176.0,0.0,15176.0,99.0,0.0,0.0,[],151.76,0.10747686999999884,,,0.7137000928288034,1.0189358992223083,-0.04566122271507943,0.15997688443448646,0.0,0.0,1181,2022-09,0.031203662797669222,0.0,0.0
2022-09-28 20:00:00+00:00,2022-09-28 13:31:00+00:00,2022-09-28 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 149.84}]",0.1355335071998603,15176.0,0.1355335071998603,-0.0017336705190058588,14984.0,15176.0,14984.0,95571.68699999999,95571.68699999999,110555.68699999999,1,0,14984.0,0.0,14984.0,-192.0,0.0,0.0,[],149.84,0.10555686999999891,,,0.701293054563228,1.0009147287471245,-0.04566122271507943,0.15997688443448646,0.0,0.0,1182,2022-09,0.031201793405204434,0.0,0.0
2022-09-29 20:00:00+00:00,2022-09-29 13:31:00+00:00,2022-09-29 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 142.48}]",0.12973994362231245,14984.0,0.12973994362231245,-0.0066572785170246895,14247.999999999998,14984.0,14247.999999999998,95571.68699999999,95571.68699999999,109819.68699999999,1,0,14247.999999999998,0.0,14247.999999999998,-736.0,0.0,0.0,[],142.48,0.09819686999999888,,,0.6522872485870551,0.9264825852179718,-0.04566122271507943,0.15997688443448646,0.0,0.0,1183,2022-09,0.031343531311487496,0.0,0.0
2022-09-30 20:00:00+00:00,2022-09-30 13:31:00+00:00,2022-09-30 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 138.20000000000002}]",0.1263350111786831,14247.999999999998,0.1263350111786831,-0.0038972975765263485,13820.000000000002,14247.999999999998,13820.000000000002,95571.68699999999,95571.68699999999,109391.68699999999,1,0,13820.000000000002,0.0,13820.000000000002,-428.0,0.0,0.0,[],138.20000000000002,0.09391686999999904,,,0.6244655682979383,0.8855491674398348,-0.04566122271507943,0.15997688443448646,0.0,0.0,1184,2022-09,0.03138399726264811,0.0,0.0
2022-10-03 20:00:00+00:00,2022-10-03 13:31:00+00:00,2022-10-03 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 142.45000000000002}]",0.12971616963822633,13820.000000000002,0.12971616963822633,0.003885121544930481,14245.000000000002,13820.000000000002,14245.000000000002,95571.68699999999,95571.68699999999,109816.68699999999,1,0,14245.000000000002,0.0,14245.000000000002,425.0,0.0,0.0,[],142.45000000000002,0.09816686999999891,,,0.6495224985218373,0.9225233272540452,-0.04566122271507943,0.15997688443448646,0.0,0.0,1185,2022-10,0.03141983566106894,0.0,0.0
2022-10-04 20:00:00+00:00,2022-10-04 13:31:00+00:00,2022-10-04 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 146.1}]",0.13259916777277153,14245.000000000002,0.13259916777277153,0.003323720738360958,14610.0,14245.000000000002,14610.0,95571.68699999999,95571.68699999999,110181.68699999999,1,0,14610.0,0.0,14610.0,365.0,0.0,0.0,[],146.1,0.10181686999999884,,,0.6709757331868524,0.9540719612740199,-0.04566122271507943,0.15997688443448646,0.0,0.0,1186,2022-10,0.03144212582706958,0.0,0.0
2022-10-05 20:00:00+00:00,2022-10-05 13:31:00+00:00,2022-10-05 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 146.4}]",0.13283527726056857,14610.0,0.13283527726056857,0.0002722775518948506,14640.0,14610.0,14640.0,95571.68699999999,95571.68699999999,110211.68699999999,1,0,14640.0,0.0,14640.0,30.0,0.0,0.0,[],146.4,0.1021168699999988,,,0.6725299241179772,0.9562852060240702,-0.04566122271507943,0.15997688443448646,0.0,0.0,1187,2022-10,0.03142898758284009,0.0,0.0
2022-10-06 20:00:00+00:00,2022-10-06 13:31:00+00:00,2022-10-06 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 145.43}]",0.13207139207506444,14640.0,0.13207139207506444,-0.0008801244463302327,14543.0,14640.0,14543.0,95571.68699999999,95571.68699999999,110114.68699999999,1,0,14543.0,0.0,14543.0,-97.0,0.0,0.0,[],145.43,0.10114686999999889,,,0.6662378621072985,0.9472732307655226,-0.04566122271507943,0.15997688443448646,0.0,0.0,1188,2022-10,0.03141888314646345,0.0,0.0
2022-10-07 20:00:00+00:00,2022-10-07 13:31:00+00:00,2022-10-07 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 140.09}]",0.1278418705296126,14543.0,0.1278418705296126,-0.004849489332880874,14009.0,14543.0,14009.0,95571.68699999999,95571.68699999999,109580.68699999999,1,0,14009.0,0.0,14009.0,-534.0,0.0,0.0,[],140.09,0.09580686999999877,,,0.6315819799991775,0.8957786328114649,-0.04566122271507943,0.15997688443448646,0.0,0.0,1189,2022-10,0.03148764639797718,0.0,0.0
2022-10-10 20:00:00+00:00,2022-10-10 13:31:00+00:00,2022-10-10 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 140.42000000000002}]",0.12810444009606212,14009.0,0.12810444009606212,0.00030114795684754725,14042.000000000002,14009.0,14042.000000000002,95571.68699999999,95571.68699999999,109613.68699999999,1,0,14042.000000000002,0.0,14042.000000000002,33.0,0.0,0.0,[],140.42000000000002,0.09613686999999871,,,0.6333396043838055,0.8982759118264796,-0.04566122271507943,0.15997688443448646,0.0,0.0,1190,2022-10,0.031474568522345,0.0,0.0
2022-10-11 20:00:00+00:00,2022-10-11 13:31:00+00:00,2022-10-11 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 138.98}]",0.12695752021287865,14042.000000000002,0.12695752021287865,-0.0013137045558919702,13897.999999999998,14042.000000000002,13897.999999999998,95571.68699999999,95571.68699999999,109469.68699999999,1,0,13897.999999999998,0.0,13897.999999999998,-144.0,0.0,0.0,[],138.98,0.0946968699999986,,,0.6241094409435317,0.8850394813375292,-0.04566122271507943,0.15997688443448646,0.0,0.0,1191,2022-10,0.031467863709506334,0.0,0.0
2022-10-12 20:00:00+00:00,2022-10-12 13:31:00+00:00,2022-10-12 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 138.34}]",0.12644680893050836,13897.999999999998,0.12644680893050836,-0.0005846367314450429,13834.0,13897.999999999998,13834.0,95571.68699999999,95571.68699999999,109405.68699999999,1,0,13834.0,0.0,13834.0,-64.0,0.0,0.0,[],138.34,0.09405686999999863,,,0.6198893483180402,0.8790314059096096,-0.04566122271507943,0.15997688443448646,0.0,0.0,1192,2022-10,0.03145612548926735,0.0,0.0
2022-10-13 20:00:00+00:00,2022-10-13 13:31:00+00:00,2022-10-13 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 142.99}]",0.13014390271356,13834.0,0.13014390271356,0.004250236096045024,14299.0,13834.0,14299.0,95571.68699999999,95571.68699999999,109870.68699999999,1,0,14299.0,0.0,14299.0,465.0,0.0,0.0,[],142.99,0.09870686999999867,,,0.6469802333215655,0.9191522134635491,-0.04566122271507943,0.15997688443448646,0.0,0.0,1193,2022-10,0.03150136275280874,0.0,0.0
